"timestamp","cycle_id","cycle_second","total_cycle_time_s","down_time_s","pressure_hold_time_s","rise_time_s","cycle_phase","System.active_mode","Press.target_pressure_bar_g","Press.target_chamber","Fluid.temperature_c","Node.N_CYL_CAP.pressure_bar_g","Node.N_CYL_ROD.pressure_bar_g","Node.N_TANK_SUCTION.pressure_bar_g","Node.N_TANK_RETURN.pressure_bar_g","Cell.PUMP_01.is_running","Cell.PUMP_01.rpm","Cell.PUMP_01.rated_rpm","Cell.V_DIR_PA.opening_percent","Cell.V_DIR_PB.opening_percent","Cell.V_DIR_AT.opening_percent","Cell.V_DIR_BT.opening_percent","Cell.V_RELIEF.opening_percent","Cell.V_RELIEF.set_pressure_bar_g","input_note"
"2026-07-09 13:00:30","3","0","12","6","1","5","하강","downstroke","170.9","cap","40.02","170.9","8","0","0","yes","1615","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:31","3","1","12","6","1","5","하강","downstroke","176.5","cap","40.022","176.5","8.2","0","0","yes","1655","1800","69","0","0","69","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:32","3","2","12","6","1","5","하강","downstroke","182.1","cap","40.023","182.1","8.4","0","0","yes","1695","1800","73","0","0","73","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:33","3","3","12","6","1","5","하강","downstroke","187.7","cap","40.024","187.7","8.6","0","0","yes","1735","1800","77","0","0","77","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:34","3","4","12","6","1","5","하강","downstroke","193.3","cap","40.026","193.3","8.8","0","0","yes","1775","1800","81","0","0","81","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:35","3","5","12","6","1","5","하강","downstroke","198.9","cap","40.028","198.9","9","0","0","yes","1815","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:36","3","6","12","6","1","5","가압유지","downstroke","225","cap","40.029","225","8","0","0","yes","1100","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:00:37","3","7","12","6","1","5","상승","upstroke","125.9","rod","40.03","8","125.9","0","0","yes","1412","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:00:38","3","8","12","6","1","5","상승","upstroke","129.15","rod","40.032","8","129.15","0","0","yes","1462","1800","0","70","70","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:00:39","3","9","12","6","1","5","상승","upstroke","132.4","rod","40.034","8","132.4","0","0","yes","1512","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:00:40","3","10","12","6","1","5","상승","upstroke","135.65","rod","40.035","8","135.65","0","0","yes","1562","1800","0","80","80","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:00:41","3","11","12","6","1","5","상승","upstroke","138.9","rod","40.037","8","138.9","0","0","yes","1612","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:00:42","4","0","15","7","2","6","하강","downstroke","171.2","cap","40.03","171.2","8","0","0","yes","1600","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:43","4","1","15","7","2","6","하강","downstroke","175.867","cap","40.032","175.867","8.167","0","0","yes","1633","1800","68.3","0","0","68.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:44","4","2","15","7","2","6","하강","downstroke","180.533","cap","40.033","180.533","8.333","0","0","yes","1667","1800","71.7","0","0","71.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:45","4","3","15","7","2","6","하강","downstroke","185.2","cap","40.034","185.2","8.5","0","0","yes","1700","1800","75","0","0","75","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:46","4","4","15","7","2","6","하강","downstroke","189.867","cap","40.036","189.867","8.667","0","0","yes","1733","1800","78.3","0","0","78.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:47","4","5","15","7","2","6","하강","downstroke","194.533","cap","40.038","194.533","8.833","0","0","yes","1767","1800","81.7","0","0","81.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:48","4","6","15","7","2","6","하강","downstroke","199.2","cap","40.039","199.2","9","0","0","yes","1800","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:49","4","7","15","7","2","6","가압유지","downstroke","215.3","cap","40.04","215.3","8","0","0","yes","1208","1800","28","0","0","28","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:00:50","4","8","15","7","2","6","가압유지","downstroke","225.3","cap","40.042","225.3","8","0","0","yes","1108","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:00:51","4","9","15","7","2","6","상승","upstroke","125","rod","40.044","8","125","0","0","yes","1416","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:00:52","4","10","15","7","2","6","상승","upstroke","127.6","rod","40.045","8","127.6","0","0","yes","1456","1800","0","69","69","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:00:53","4","11","15","7","2","6","상승","upstroke","130.2","rod","40.046","8","130.2","0","0","yes","1496","1800","0","73","73","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:00:54","4","12","15","7","2","6","상승","upstroke","132.8","rod","40.048","8","132.8","0","0","yes","1536","1800","0","77","77","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:00:55","4","13","15","7","2","6","상승","upstroke","135.4","rod","40.05","8","135.4","0","0","yes","1576","1800","0","81","81","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:00:56","4","14","15","7","2","6","상승","upstroke","138","rod","40.051","8","138","0","0","yes","1616","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:00:57","5","0","16","8","1","7","하강","downstroke","170","cap","40.04","170","8","0","0","yes","1605","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:58","5","1","16","8","1","7","하강","downstroke","174","cap","40.042","174","8.143","0","0","yes","1634","1800","67.9","0","0","67.9","0","250","final_normal_downstroke_input"
"2026-07-09 13:00:59","5","2","16","8","1","7","하강","downstroke","178","cap","40.043","178","8.286","0","0","yes","1662","1800","70.7","0","0","70.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:00","5","3","16","8","1","7","하강","downstroke","182","cap","40.044","182","8.429","0","0","yes","1691","1800","73.6","0","0","73.6","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:01","5","4","16","8","1","7","하강","downstroke","186","cap","40.046","186","8.571","0","0","yes","1719","1800","76.4","0","0","76.4","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:02","5","5","16","8","1","7","하강","downstroke","190","cap","40.048","190","8.714","0","0","yes","1748","1800","79.3","0","0","79.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:03","5","6","16","8","1","7","하강","downstroke","194","cap","40.049","194","8.857","0","0","yes","1776","1800","82.1","0","0","82.1","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:04","5","7","16","8","1","7","하강","downstroke","198","cap","40.05","198","9","0","0","yes","1805","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:05","5","8","16","8","1","7","가압유지","downstroke","225.6","cap","40.052","225.6","8","0","0","yes","1116","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:01:06","5","9","16","8","1","7","상승","upstroke","125.3","rod","40.054","8","125.3","0","0","yes","1400","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:07","5","10","16","8","1","7","상승","upstroke","127.467","rod","40.055","8","127.467","0","0","yes","1433","1800","0","68.3","68.3","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:08","5","11","16","8","1","7","상승","upstroke","129.633","rod","40.056","8","129.633","0","0","yes","1467","1800","0","71.7","71.7","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:09","5","12","16","8","1","7","상승","upstroke","131.8","rod","40.058","8","131.8","0","0","yes","1500","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:10","5","13","16","8","1","7","상승","upstroke","133.967","rod","40.06","8","133.967","0","0","yes","1533","1800","0","78.3","78.3","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:11","5","14","16","8","1","7","상승","upstroke","136.133","rod","40.061","8","136.133","0","0","yes","1567","1800","0","81.7","81.7","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:12","5","15","16","8","1","7","상승","upstroke","138.3","rod","40.062","8","138.3","0","0","yes","1600","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:13","6","0","12","6","1","5","하강","downstroke","170.3","cap","40.05","170.3","8","0","0","yes","1610","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:14","6","1","12","6","1","5","하강","downstroke","175.9","cap","40.052","175.9","8.2","0","0","yes","1650","1800","69","0","0","69","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:15","6","2","12","6","1","5","하강","downstroke","181.5","cap","40.053","181.5","8.4","0","0","yes","1690","1800","73","0","0","73","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:16","6","3","12","6","1","5","하강","downstroke","187.1","cap","40.054","187.1","8.6","0","0","yes","1730","1800","77","0","0","77","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:17","6","4","12","6","1","5","하강","downstroke","192.7","cap","40.056","192.7","8.8","0","0","yes","1770","1800","81","0","0","81","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:18","6","5","12","6","1","5","하강","downstroke","198.3","cap","40.058","198.3","9","0","0","yes","1810","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:19","6","6","12","6","1","5","가압유지","downstroke","225","cap","40.059","225","8","0","0","yes","1100","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:01:20","6","7","12","6","1","5","상승","upstroke","125.6","rod","40.06","8","125.6","0","0","yes","1404","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:21","6","8","12","6","1","5","상승","upstroke","128.85","rod","40.062","8","128.85","0","0","yes","1454","1800","0","70","70","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:22","6","9","12","6","1","5","상승","upstroke","132.1","rod","40.064","8","132.1","0","0","yes","1504","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:23","6","10","12","6","1","5","상승","upstroke","135.35","rod","40.065","8","135.35","0","0","yes","1554","1800","0","80","80","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:24","6","11","12","6","1","5","상승","upstroke","138.6","rod","40.066","8","138.6","0","0","yes","1604","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:25","7","0","14","7","1","6","하강","downstroke","170.6","cap","40.06","170.6","8","0","0","yes","1615","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:26","7","1","14","7","1","6","하강","downstroke","175.267","cap","40.062","175.267","8.167","0","0","yes","1648","1800","68.3","0","0","68.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:27","7","2","14","7","1","6","하강","downstroke","179.933","cap","40.063","179.933","8.333","0","0","yes","1682","1800","71.7","0","0","71.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:28","7","3","14","7","1","6","하강","downstroke","184.6","cap","40.064","184.6","8.5","0","0","yes","1715","1800","75","0","0","75","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:29","7","4","14","7","1","6","하강","downstroke","189.267","cap","40.066","189.267","8.667","0","0","yes","1748","1800","78.3","0","0","78.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:30","7","5","14","7","1","6","하강","downstroke","193.933","cap","40.068","193.933","8.833","0","0","yes","1782","1800","81.7","0","0","81.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:31","7","6","14","7","1","6","하강","downstroke","198.6","cap","40.069","198.6","9","0","0","yes","1815","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:32","7","7","14","7","1","6","가압유지","downstroke","225.3","cap","40.07","225.3","8","0","0","yes","1108","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:01:33","7","8","14","7","1","6","상승","upstroke","125.9","rod","40.072","8","125.9","0","0","yes","1408","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:34","7","9","14","7","1","6","상승","upstroke","128.5","rod","40.074","8","128.5","0","0","yes","1448","1800","0","69","69","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:35","7","10","14","7","1","6","상승","upstroke","131.1","rod","40.075","8","131.1","0","0","yes","1488","1800","0","73","73","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:36","7","11","14","7","1","6","상승","upstroke","133.7","rod","40.076","8","133.7","0","0","yes","1528","1800","0","77","77","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:37","7","12","14","7","1","6","상승","upstroke","136.3","rod","40.078","8","136.3","0","0","yes","1568","1800","0","81","81","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:38","7","13","14","7","1","6","상승","upstroke","138.9","rod","40.08","8","138.9","0","0","yes","1608","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:39","8","0","17","8","2","7","하강","downstroke","170.9","cap","40.07","170.9","8","0","0","yes","1600","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:40","8","1","17","8","2","7","하강","downstroke","174.9","cap","40.072","174.9","8.143","0","0","yes","1629","1800","67.9","0","0","67.9","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:41","8","2","17","8","2","7","하강","downstroke","178.9","cap","40.073","178.9","8.286","0","0","yes","1657","1800","70.7","0","0","70.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:42","8","3","17","8","2","7","하강","downstroke","182.9","cap","40.074","182.9","8.429","0","0","yes","1686","1800","73.6","0","0","73.6","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:43","8","4","17","8","2","7","하강","downstroke","186.9","cap","40.076","186.9","8.571","0","0","yes","1714","1800","76.4","0","0","76.4","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:44","8","5","17","8","2","7","하강","downstroke","190.9","cap","40.078","190.9","8.714","0","0","yes","1743","1800","79.3","0","0","79.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:45","8","6","17","8","2","7","하강","downstroke","194.9","cap","40.079","194.9","8.857","0","0","yes","1771","1800","82.1","0","0","82.1","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:46","8","7","17","8","2","7","하강","downstroke","198.9","cap","40.08","198.9","9","0","0","yes","1800","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:47","8","8","17","8","2","7","가압유지","downstroke","215.6","cap","40.082","215.6","8","0","0","yes","1216","1800","28","0","0","28","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:01:48","8","9","17","8","2","7","가압유지","downstroke","225.6","cap","40.084","225.6","8","0","0","yes","1116","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:01:49","8","10","17","8","2","7","상승","upstroke","125","rod","40.085","8","125","0","0","yes","1412","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:50","8","11","17","8","2","7","상승","upstroke","127.167","rod","40.086","8","127.167","0","0","yes","1445","1800","0","68.3","68.3","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:51","8","12","17","8","2","7","상승","upstroke","129.333","rod","40.088","8","129.333","0","0","yes","1479","1800","0","71.7","71.7","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:52","8","13","17","8","2","7","상승","upstroke","131.5","rod","40.09","8","131.5","0","0","yes","1512","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:53","8","14","17","8","2","7","상승","upstroke","133.667","rod","40.091","8","133.667","0","0","yes","1545","1800","0","78.3","78.3","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:54","8","15","17","8","2","7","상승","upstroke","135.833","rod","40.092","8","135.833","0","0","yes","1579","1800","0","81.7","81.7","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:55","8","16","17","8","2","7","상승","upstroke","138","rod","40.094","8","138","0","0","yes","1612","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:01:56","9","0","12","6","1","5","하강","downstroke","171.2","cap","40.08","171.2","8","0","0","yes","1605","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:57","9","1","12","6","1","5","하강","downstroke","176.8","cap","40.082","176.8","8.2","0","0","yes","1645","1800","69","0","0","69","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:58","9","2","12","6","1","5","하강","downstroke","182.4","cap","40.083","182.4","8.4","0","0","yes","1685","1800","73","0","0","73","0","250","final_normal_downstroke_input"
"2026-07-09 13:01:59","9","3","12","6","1","5","하강","downstroke","188","cap","40.084","188","8.6","0","0","yes","1725","1800","77","0","0","77","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:00","9","4","12","6","1","5","하강","downstroke","193.6","cap","40.086","193.6","8.8","0","0","yes","1765","1800","81","0","0","81","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:01","9","5","12","6","1","5","하강","downstroke","199.2","cap","40.088","199.2","9","0","0","yes","1805","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:02","9","6","12","6","1","5","가압유지","downstroke","225","cap","40.089","225","8","0","0","yes","1100","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:02:03","9","7","12","6","1","5","상승","upstroke","125.3","rod","40.09","8","125.3","0","0","yes","1416","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:02:04","9","8","12","6","1","5","상승","upstroke","128.55","rod","40.092","8","128.55","0","0","yes","1466","1800","0","70","70","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:02:05","9","9","12","6","1","5","상승","upstroke","131.8","rod","40.094","8","131.8","0","0","yes","1516","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:02:06","9","10","12","6","1","5","상승","upstroke","135.05","rod","40.095","8","135.05","0","0","yes","1566","1800","0","80","80","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:02:07","9","11","12","6","1","5","상승","upstroke","138.3","rod","40.096","8","138.3","0","0","yes","1616","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:02:08","10","0","14","7","1","6","하강","downstroke","170","cap","40.09","170","8","0","0","yes","1610","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:09","10","1","14","7","1","6","하강","downstroke","174.667","cap","40.092","174.667","8.167","0","0","yes","1643","1800","68.3","0","0","68.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:10","10","2","14","7","1","6","하강","downstroke","179.333","cap","40.093","179.333","8.333","0","0","yes","1677","1800","71.7","0","0","71.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:11","10","3","14","7","1","6","하강","downstroke","184","cap","40.094","184","8.5","0","0","yes","1710","1800","75","0","0","75","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:12","10","4","14","7","1","6","하강","downstroke","188.667","cap","40.096","188.667","8.667","0","0","yes","1743","1800","78.3","0","0","78.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:13","10","5","14","7","1","6","하강","downstroke","193.333","cap","40.098","193.333","8.833","0","0","yes","1777","1800","81.7","0","0","81.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:14","10","6","14","7","1","6","하강","downstroke","198","cap","40.099","198","9","0","0","yes","1810","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:15","10","7","14","7","1","6","가압유지","downstroke","225.3","cap","40.101","225.3","8","0","0","yes","1108","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:02:16","10","8","14","7","1","6","상승","upstroke","125.6","rod","40.102","8","125.6","0","0","yes","1400","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:02:17","10","9","14","7","1","6","상승","upstroke","128.2","rod","40.104","8","128.2","0","0","yes","1440","1800","0","69","69","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:02:18","10","10","14","7","1","6","상승","upstroke","130.8","rod","40.105","8","130.8","0","0","yes","1480","1800","0","73","73","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:02:19","10","11","14","7","1","6","상승","upstroke","133.4","rod","40.107","8","133.4","0","0","yes","1520","1800","0","77","77","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:02:20","10","12","14","7","1","6","상승","upstroke","136","rod","40.108","8","136","0","0","yes","1560","1800","0","81","81","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:02:21","10","13","14","7","1","6","상승","upstroke","138.6","rod","40.11","8","138.6","0","0","yes","1600","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:02:22","11","0","16","8","1","7","하강","downstroke","170.3","cap","40.1","170.3","8","0","0","yes","1615","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:23","11","1","16","8","1","7","하강","downstroke","174.3","cap","40.102","174.3","8.143","0","0","yes","1644","1800","67.9","0","0","67.9","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:24","11","2","16","8","1","7","하강","downstroke","178.3","cap","40.103","178.3","8.286","0","0","yes","1672","1800","70.7","0","0","70.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:02:25","11","3","16","8","1","7","하강","downstroke","182.3","cap","40.104","182.3","8.429","0","0","yes","1701","1800","73.6","0","0","73.6","0","250","final_normal_downstroke_input"
